GISLINK,STREET,HOUSE,UNIT,CITY,PROVINCE,PC,X,Y
466001,AGNES ST,188,1202,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1203,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1204,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1305,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1306,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1307,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
6728000,FIFTH AVE,320,,NEW WESTMINSTER,BC,V3L 1R8,-122.9153802,49.21315443
466001,AGNES ST,188,1505,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1506,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1507,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1501,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1502,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1503,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1504,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1605,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1606,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1607,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
466001,AGNES ST,188,1601,NEW WESTMINSTER,BC,V3L 0H6,-122.9029065,49.20813287
12732600,JARDINE ST,240,13,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,14,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,15,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,16,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
13972230,SALTER ST,320,201,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,314,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,416,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
6942000,FIFTH AVE,1306,COMPLX,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
13972230,SALTER ST,320,102,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,104,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,109,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,114,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,115,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,118,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,119,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,120,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,121,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,122,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,202,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,204,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,205,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,207,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,221,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,222,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,223,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,303,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,304,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,305,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,307,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,308,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,309,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,311,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,312,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,313,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,316,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,317,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,318,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,319,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,321,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,322,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
6942000,CARIBOO ST,1307,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
13972230,SALTER ST,320,415,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,417,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
13972230,SALTER ST,320,419,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
6942000,CARIBOO ST,1309,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
13835001,DUNCAN ST,201,,NEW WESTMINSTER,BC,,-122.9332563,49.19578278
6942000,CARIBOO ST,1301,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,CARIBOO ST,1303,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,CARIBOO ST,1305,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1312,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1310,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1308,,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,101,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,102,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,103,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,104,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,105,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,106,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,107,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,108,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,109,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,110,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,111,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,201,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,202,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,203,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,204,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,205,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,206,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,207,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,208,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,209,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,210,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,211,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,212,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,213,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,214,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,301,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,302,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,303,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,304,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,305,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,306,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,307,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,308,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,309,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,310,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,311,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,312,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,313,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,PH-01,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,PH-02,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,PH-03,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,PH-04,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6942000,FIFTH AVE,1306,PH-05,NEW WESTMINSTER,BC,V3M 0K5,-122.9305635,49.20494711
6929000,THIRTEENTH ST,418,1,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
3316000,MINER ST,116,1,NEW WESTMINSTER,BC,V3L 3Z2,-122.8954486,49.22171101
6929000,THIRTEENTH ST,418,2,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
391000,COLUMBIA ST,631,104D,NEW WESTMINSTER,BC,V3M 1A7,-122.9089904,49.20300496
11859000,EIGHTH AVE,725,,NEW WESTMINSTER,BC,V3M 2R2,-122.9274918,49.21561234
641000,AGNES ST,328,310,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,311,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,312,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,313,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
6929000,THIRTEENTH ST,418,3,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,4,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,5,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,6,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,7,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,8,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,9,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,10,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,11,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
6929000,THIRTEENTH ST,418,12,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
2603000,NELSON'S CRES,228,307,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,308,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
6929000,THIRTEENTH ST,418,13,NEW WESTMINSTER,BC,V3M 4L6,-122.9294734,49.20436323
13835000,BOYNE ST,415,303,NEW WESTMINSTER,BC,V3M 5K2,-122.9441259,49.19527148
641000,AGNES ST,328,314,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,315,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,316,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,401,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,402,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,403,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
12732600,JARDINE ST,240,25,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,26,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,27,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
12732600,JARDINE ST,240,28,NEW WESTMINSTER,BC,V3M 0K8,-122.9489989,49.18414776
13399000,EWEN AVE,843,25,NEW WESTMINSTER,BC,V3M 0K6,-122.9447797,49.1881445
1315100,CARNARVON ST,527,711,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,801,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,802,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,803,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,804,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
12301000,WOOD ST,188,19,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
12301000,WOOD ST,188,30,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
1315100,CARNARVON ST,527,1908,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,1909,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,1910,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,1911,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
13987000,SALTER ST,210,702,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1205,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1206,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1207,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1208,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1301,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,311,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,401,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,402,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1302,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1303,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1304,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13290001,BOYD ST,646,,NEW WESTMINSTER,BC,,-122.9416216,49.19269699
13290002,BOYNE ST,354,,NEW WESTMINSTER,BC,,-122.9413922,49.19279283
12373008,HOWES ST,176,,NEW WESTMINSTER,BC,,-122.944078,49.18302524
12373009,HOWES ST,172,,NEW WESTMINSTER,BC,,-122.9440084,49.18295359
12373010,HOWES ST,168,,NEW WESTMINSTER,BC,,-122.9439388,49.18288193
12373011,HOWES ST,164,,NEW WESTMINSTER,BC,,-122.9438693,49.18281027
12373012,HOWES ST,156,,NEW WESTMINSTER,BC,,-122.9437997,49.18273861
13987000,SALTER ST,210,703,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,811,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,901,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,902,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,903,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,704,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,705,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,706,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,707,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,708,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,801,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,802,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,803,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,405,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,406,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13200100,FENTON ST,346,,NEW WESTMINSTER,BC,V3M 5H9,-122.9378273,49.19241533
13987000,SALTER ST,210,804,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,805,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,806,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,807,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,808,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,901,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,902,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,101,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,102,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,103,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,104,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,903,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,904,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13399000,EWEN AVE,843,27,NEW WESTMINSTER,BC,V3M 0K6,-122.9447797,49.1881445
1315100,CARNARVON ST,527,805,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
1315100,CARNARVON ST,527,806,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
13987000,SALTER ST,210,1305,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1306,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1307,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1308,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1401,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12320000,SOUTH DYKE RD,700,COMPLX,NEW WESTMINSTER,BC,V3M 4Z8,-122.9378176,49.18405475
12320000,SOUTH DYKE RD,750,COMPLX,NEW WESTMINSTER,BC,V3M 4Z8,-122.9378176,49.18405475
13987000,SALTER ST,210,1402,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1403,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1404,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1405,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13972230,SALTER ST,320,404,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
3039100,ROUSSEAU ST,466,,NEW WESTMINSTER,BC,,-122.8858732,49.23114629
3039200,BRAID ST,100,,NEW WESTMINSTER,BC,V3L 3P4,-122.8851824,49.23112891
5631001,TWELFTH ST,260,,NEW WESTMINSTER,BC,V3M 4H2,-122.9248939,49.20266866
13987000,SALTER ST,210,1406,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1407,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,411,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,501,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,502,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1408,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1501,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1502,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1503,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1504,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1505,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1506,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
641000,AGNES ST,328,404,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,405,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
641000,AGNES ST,328,406,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
2603000,NELSON'S CRES,228,906,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,907,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,908,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1507,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1508,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1601,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1602,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1603,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1604,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1605,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1606,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
2603000,NELSON'S CRES,228,506,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
2603000,NELSON'S CRES,228,507,NEW WESTMINSTER,BC,V3L 0H9,-122.8915561,49.22387383
13987000,SALTER ST,210,1607,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12301000,WOOD ST,188,20,NEW WESTMINSTER,BC,V3M 0H6,-122.9371078,49.18602865
13987000,SALTER ST,210,1608,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1701,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1702,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1703,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1704,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1705,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
12407009,SALTER ST,1104,,NEW WESTMINSTER,BC,,-122.9469569,49.18245379
13987000,SALTER ST,210,1706,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1707,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13987000,SALTER ST,210,1708,NEW WESTMINSTER,BC,V3M 0J9,-122.9217699,49.19523691
13972230,SALTER ST,320,216,NEW WESTMINSTER,BC,V3M 0K3,-122.9286713,49.18971631
641000,AGNES ST,328,503,NEW WESTMINSTER,BC,V3L 0J4,-122.9059974,49.20660146
1315100,CARNARVON ST,527,2001,NEW WESTMINSTER,BC,V3L 0J1,-122.9087085,49.20455608
